勇者	ゆうしゃ
勇将	ゆうしょう
勇壮	ゆうそう
勇退	ゆうたい
勇断	ゆうだん
勇武	ゆうぶ
勇名	ゆうめい
勇猛	ゆうもう
勇躍	ゆうやく

勇敢	15
勇む	いさむ
勇往	ゆうおう
勇気	ゆうき
勇士	ゆうし
勇姿	ゆうし
勇者	ゆうしゃ
勇将	ゆうしょう
勇壮	ゆうそう
勇退	ゆうたい
勇断	ゆうだん
勇武	ゆうぶ
勇名	ゆうめい
勇猛	ゆうもう
勇躍	ゆうやく
果敢	かかん

勇断	39
勇む	いさむ
勇往	ゆうおう
勇敢	ゆうかん
勇気	ゆうき
勇士	ゆうし
勇姿	ゆうし
勇者	ゆうしゃ
勇将	ゆうしょう
勇壮	ゆうそう
勇退	ゆうたい
勇武	ゆうぶ
勇名	ゆうめい
勇猛	ゆうもう
勇躍	ゆうやく
英断	えいだん
易断	えきだん
横断	おうだん
果断	かだん
間断	かんだん
禁断	きんだん
決断	けつだん
裁断	さいだん
遮断	しゃだん
縦断	じゅうだん
診断	しんだん
推断	すいだん
切断	せつだん
専断	せんだん
速断	そくだん
中断	ちゅうだん
同断	どうだん
独断	どくだん
判断	はんだん
武断	ぶだん
無断	むだん
盲断	もうだん
油断	ゆだん
予断	よだん
両断	りょうだん

勇樹	17
勇む	いさむ
勇往	ゆうおう
勇敢	ゆうかん
勇気	ゆうき
勇士	ゆうし
勇姿	ゆうし
勇者	ゆうしゃ
勇将	ゆうしょう
勇壮	ゆうそう
勇退	ゆうたい
勇断	ゆうだん
勇武	ゆうぶ
勇名	ゆうめい
勇猛	ゆうもう
勇躍	ゆうやく
果樹	かじゅ
植樹	しょくじゅ

勇次	26
勇む	いさむ
勇往	ゆうおう
勇敢	ゆうかん
勇気	ゆうき
勇士	ゆうし
勇姿	ゆうし
勇者	ゆうしゃ
勇将	ゆうしょう
勇壮	ゆうそう
勇退	ゆうたい
勇断	ゆうだん
勇武	ゆうぶ
勇名	ゆうめい
勇猛	ゆうもう
勇躍	ゆうやく
一次	いちじ
今次	こんじ
順次	じゅんじ
席次	せきじ
漸次	ぜんじ
逐次	ちくじ
途次	とじ
年次	ねんじ
目次	もくじ
累次	るいじ
路次	ろじ

勇武	15
勇む	いさむ
勇往	ゆうおう
勇敢	ゆうかん
勇気	ゆうき
勇士	ゆうし
勇姿	ゆうし
勇者	ゆうしゃ
勇将	ゆうしょう
勇壮	ゆうそう
勇退	ゆうたい
勇断	ゆうだん
勇名	ゆうめい
勇猛	ゆうもう
勇躍	ゆうやく
文武	ぶんぶ

勇気	99
勇む	いさむ
勇往	ゆうおう
勇敢	ゆうかん
勇士	ゆうし
勇姿	ゆうし
勇者	ゆうしゃ
勇将	ゆうしょう
勇壮	ゆうそう
勇退	ゆうたい
勇断	ゆうだん
勇武	ゆうぶ
勇名	ゆうめい
勇猛	ゆうもう
勇躍	ゆうやく
味気	あじけ
油気	あぶらけ
雨気	あまけ
意気	いき
嫌気	いやけ
色気	いろけ
陰気	いんき
内気	うちき
浮気	うわき
英気	えいき
男気	おとこぎ
快気	かいき
外気	がいき
火気	かき
堅気	かたぎ
活気	かっき
客気	かっき
脚気	かっけ
寒気	かんき
勘気	かんき
換気	かんき
侠気	きょうき
狂気	きょうき
空気	くうき
景気	けいき
血気	けっき
健気	けなげ
元気	げんき
香気	こうき
豪気	ごうき
語気	ごき
根気	こんき
才気	さいき
殺気	さっき
寒気	さむけ
山気	さんき
塩気	しおけ
士気	しき
磁気	じき
湿気	しっき
湿気	しっけ
邪気	じゃき
臭気	しゅうき
酒気	しゅき
正気	しょうき
上気	じょうき
蒸気	じょうき
暑気	しょき
水気	すいき
生気	せいき
精気	せいき
俗気	ぞくけ
俗気	ぞっけ
大気	たいき
惰気	だき
短気	たんき
稚気	ちき
中気	ちゅうき
通気	つうき
強気	つよき
天気	てんき
電気	でんき
怒気	どき
毒気	どくけ
毒気	どっき
人気	にんき
熱気	ねっき
眠気	ねむけ
排気	はいき
覇気	はき
人気	ひとけ
病気	びょうき
平気	へいき
本気	ほんき
水気	みずけ
夜気	やき
山気	やまき
山気	やまけ
湯気	ゆげ
陽気	ようき
弱気	よわき
冷気	れいき
若気	わかげ
和気	わき
悪気	わるぎ

勇気	99
勇む	いさむ
勇往	ゆうおう
勇敢	ゆうかん
勇士	ゆうし
勇姿	ゆうし
勇者	ゆうしゃ
勇将	ゆうしょう
勇壮	ゆうそう
勇退	ゆうたい
勇断	ゆうだん
勇武	ゆうぶ
勇名	ゆうめい
勇猛	ゆうもう
勇躍	ゆうやく
味気	あじけ
油気	あぶらけ
雨気	あまけ
意気	いき
嫌気	いやけ
色気	いろけ
陰気	いんき
内気	うちき
浮気	うわき
英気	えいき
男気	おとこぎ
快気	かいき
外気	がいき
火気	かき
堅気	かたぎ
活気	かっき
客気	かっき
脚気	かっけ
寒気	かんき
勘気	かんき
換気	かんき
侠気	きょうき
狂気	きょうき
空気	くうき
景気	けいき
血気	けっき
健気	けなげ
元気	げんき
香気	こうき
豪気	ごうき
語気	ごき
根気	こんき
才気	さいき
殺気	さっき
寒気	さむけ
山気	さんき
塩気	しおけ
士気	しき
磁気	じき
湿気	しっき
湿気	しっけ
邪気	じゃき
臭気	しゅうき
酒気	しゅき
正気	しょうき
上気	じょうき
蒸気	じょうき
暑気	しょき
水気	すいき
生気	せいき
精気	せいき
俗気	ぞくけ
俗気	ぞっけ
大気	たいき
惰気	だき
短気	たんき
稚気	ちき
中気	ちゅうき
通気	つうき
強気	つよき
天気	てんき
電気	でんき
怒気	どき
毒気	どくけ
毒気	どっき
人気	にんき
熱気	ねっき
眠気	ねむけ
排気	はいき
覇気	はき
人気	ひとけ
病気	びょうき
平気	へいき
本気	ほんき
水気	みずけ
夜気	やき
山気	やまき
山気	やまけ
湯気	ゆげ
陽気	ようき
弱気	よわき
冷気	れいき
若気	わかげ
和気	わき
悪気	わるぎ

勇治	28
勇む	いさむ
勇往	ゆうおう
勇敢	ゆうかん
勇気	ゆうき
勇士	ゆうし
勇姿	ゆうし
勇者	ゆうしゃ
勇将	ゆうしょう
勇壮	ゆうそう
勇退	ゆうたい
勇断	ゆうだん
勇武	ゆうぶ
勇名	ゆうめい
勇猛	ゆうもう
勇躍	ゆうやく
根治	こんじ
根治	こんち
自治	じち
主治	しゅじ
政治	せいじ
全治	ぜんじ
全治	ぜんち
退治	たいじ
湯治	とうじ
統治	とうち
法治	ほうち
明治	めいじ
療治	りょうじ

勇猛	15
勇む	いさむ
勇往	ゆうおう
勇敢	ゆうかん
勇気	ゆうき
勇士	ゆうし
勇姿	ゆうし
勇者	ゆうしゃ
勇将	ゆうしょう
勇壮	ゆうそう
勇退	ゆうたい
勇断	ゆうだん
勇武	ゆうぶ
勇名	ゆうめい
勇躍	ゆうやく
獰猛	どうもう

勇生	62
勇む	いさむ
勇往	ゆうおう
勇敢	ゆうかん
勇気	ゆうき
勇士	ゆうし
勇姿	ゆうし
勇者	ゆうしゃ
勇将	ゆうしょう
勇壮	ゆうそう
勇退	ゆうたい
勇断	ゆうだん
勇武	ゆうぶ
勇名	ゆうめい
勇猛	ゆうもう
勇躍	ゆうやく
一生	いっしょう
衛生	えいせい
往生	おうじょう
回生	かいせい
学生	がくせい
寄生	きせい
教生	きょうせい
原生	げんせい
厚生	こうせい
抗生	こうせい
更生	こうせい
後生	ごしょう
互生	ごせい
今生	こんじょう
再生	さいせい
死生	しせい
芝生	しばふ
写生	しゃせい
終生	しゅうせい
衆生	しゅじょう
出生	しゅっしょう
出生	しゅっせい
小生	しょうせい
書生	しょせい
新生	しんせい
人生	じんせい
殺生	せっしょう
先生	せんせい
双生	そうせい
叢生	そうせい
簇生	ぞくせい
蘇生	そせい
胎生	たいせい
誕生	たんじょう
畜生	ちくしょう
派生	はせい
発生	はっせい
半生	はんせい
畢生	ひっせい
平生	へいぜい
実生	みしょう
密生	みっせい
民生	みんせい
野生	やせい
養生	ようじょう
余生	よせい
卵生	らんせい

勇田	25
勇む	いさむ
勇往	ゆうおう
勇敢	ゆうかん
勇気	ゆうき
勇士	ゆうし
勇姿	ゆうし
勇者	ゆうしゃ
勇将	ゆうしょう
勇壮	ゆうそう
勇退	ゆうたい
勇断	ゆうだん
勇武	ゆうぶ
勇名	ゆうめい
勇猛	ゆうもう
勇躍	ゆうやく
青田	あおた
稲田	いなだ
塩田	えんでん
島田	しまだ
水田	すいでん
炭田	たんでん
泥田	どろた
水田	みずた
山田	やまだ
油田	ゆでん

勇知	45
勇む	いさむ
勇往	ゆうおう
勇敢	ゆうかん
勇気	ゆうき
勇士	ゆうし
勇姿	ゆうし
勇者	ゆうしゃ
勇将	ゆうしょう
勇壮	ゆうそう
勇退	ゆうたい
勇断	ゆうだん
勇武	ゆうぶ
勇名	ゆうめい
勇猛	ゆうもう
勇躍	ゆうやく
叡知	えいち
感知	かんち
関知	かんち
奸知	かんち
既知	きち
機知	きち
旧知	きゅうち
下知	げじ
下知	げち
告知	こくち
故知	こち
才知	さいち
察知	さっち
周知	しゅうち
衆知	しゅうち
熟知	じゅくち
承知	しょうち
人知	じんち
世知	せち
全知	ぜんち
存知	ぞんち
探知	たんち
通知	つうち
頓知	とんち
認知	にんち
報知	ほうち
未知	みち
無知	むち
予知	よち
理知	りち

勇者	72
勇む	いさむ
勇往	ゆうおう
勇敢	ゆうかん
勇気	ゆうき
勇士	ゆうし
勇姿	ゆうし
勇将	ゆうしょう
勇壮	ゆうそう
勇退	ゆうたい
勇断	ゆうだん
勇武	ゆうぶ
勇名	ゆうめい
勇猛	ゆうもう
勇躍	ゆうやく
唖者	あしゃ
医者	いしゃ
隠者	いんじゃ
易者	えきしゃ
演者	えんじゃ
縁者	えんじゃ
王者	おうじゃ
学者	がくしゃ
患者	かんじゃ
記者	きしゃ
強者	きょうしゃ
業者	ぎょうしゃ
行者	ぎょうじゃ
御者	ぎょしゃ
愚者	ぐしゃ
曲者	くせもの
芸者	げいしゃ
賢者	けんじゃ
後者	こうしゃ
巧者	こうしゃ
小者	こもの
作者	さくしゃ
識者	しきしゃ
使者	ししゃ
死者	ししゃ
弱者	じゃくしゃ
従者	じゅうしゃ
儒者	じゅしゃ
勝者	しょうしゃ
信者	しんじゃ
聖者	せいじゃ
拙者	せっしゃ
選者	せんじゃ
前者	ぜんしゃ
壮者	そうしゃ
奏者	そうしゃ
走者	そうしゃ
打者	だしゃ
達者	たっしゃ
智者	ちしゃ
長者	ちょうじゃ
著者	ちょしゃ
適者	てきしゃ
読者	どくしゃ
何者	なにもの
敗者	はいしゃ
霸者	はしゃ
筆者	ひっしゃ
貧者	ひんじゃ
編者	へんしゃ
武者	むしゃ
亡者	もうじゃ
役者	やくしゃ
訳者	やくしゃ
両者	りょうしゃ
論者	ろんしゃ
若者	わかもの
悪者	わるもの

勇蔵	29
勇む	いさむ
勇往	ゆうおう
勇敢	ゆうかん
勇気	ゆうき
勇士	ゆうし
勇姿	ゆうし
勇者	ゆうしゃ
勇将	ゆうしょう
勇壮	ゆうそう
勇退	ゆうたい
勇断	ゆうだん
勇武	ゆうぶ
勇名	ゆうめい
勇猛	ゆうもう
勇躍	ゆうやく
穴蔵	あなぐら
大蔵	おおくら
金蔵	かねぐら
死蔵	しぞう
地蔵	じぞう
所蔵	しょぞう
貯蔵	ちょぞう
土蔵	どぞう
内蔵	ないぞう
秘蔵	ひぞう
腹蔵	ふくぞう
包蔵	ほうぞう
埋蔵	まいぞう
冷蔵	れいぞう

勇貴	20
勇む	いさむ
勇往	ゆうおう
勇敢	ゆうかん
勇気	ゆうき
勇士	ゆうし
勇姿	ゆうし
勇者	ゆうしゃ
勇将	ゆうしょう
勇壮	ゆうそう
勇退	ゆうたい
勇断	ゆうだん
勇武	ゆうぶ
勇名	ゆうめい
勇猛	ゆうもう
勇躍	ゆうやく
兄貴	あにき
高貴	こうき
騰貴	とうき
富貴	ふうき
富貴	ふっき

勇躍	19
勇む	いさむ
勇往	ゆうおう
勇敢	ゆうかん
勇気	ゆうき
勇士	ゆうし
勇姿	ゆうし
勇者	ゆうしゃ
勇将	ゆうしょう
勇壮	ゆうそう
勇退	ゆうたい
勇断	ゆうだん
勇武	ゆうぶ
勇名	ゆうめい
勇猛	ゆうもう
暗躍	あんやく
一躍	いちやく
活躍	かつやく
跳躍	ちょうやく
飛躍	ひやく

勇輔	15
勇む	いさむ
勇往	ゆうおう
勇敢	ゆうかん
勇気	ゆうき
勇士	ゆうし
勇姿	ゆうし
勇者	ゆうしゃ
勇将	ゆうしょう
勇壮	ゆうそう
勇退	ゆうたい
勇断	ゆうだん
勇武	ゆうぶ
勇名	ゆうめい
勇猛	ゆうもう
勇躍	ゆうやく

勇輝	16
勇む	いさむ
勇往	ゆうおう
勇敢	ゆうかん
勇気	ゆうき
勇士	ゆうし
勇姿	ゆうし
勇者	ゆうしゃ
勇将	ゆうしょう
勇壮	ゆうそう
勇退	ゆうたい
勇断	ゆうだん
勇武	ゆうぶ
勇名	ゆうめい
勇猛	ゆうもう
勇躍	ゆうやく
光輝	こうき

勇退	26
勇む	いさむ
勇往	ゆうおう
勇敢	ゆうかん
勇気	ゆうき
勇士	ゆうし
勇姿	ゆうし
勇者	ゆうしゃ
勇将	ゆうしょう
勇壮	ゆうそう
勇断	ゆうだん
勇武	ゆうぶ
勇名	ゆうめい
勇猛	ゆうもう
勇躍	ゆうやく
引退	いんたい
撃退	げきたい
減退	げんたい
後退	こうたい
辞退	じたい
進退	しんたい
早退	そうたい
脱退	だったい
中退	ちゅうたい
撤退	てったい
敗退	はいたい
避退	ひたい

勇造	38
勇む	いさむ
勇往	ゆうおう
勇敢	ゆうかん
勇気	ゆうき
勇士	ゆうし
勇姿	ゆうし
勇者	ゆうしゃ
勇将	ゆうしょう
勇壮	ゆうそう
勇退	ゆうたい
勇断	ゆうだん
勇武	ゆうぶ
勇名	ゆうめい
勇猛	ゆうもう
勇躍	ゆうやく
営造	えいぞう
改造	かいぞう
贋造	がんぞう
偽造	ぎぞう
急造	きゅうぞう
国造	くにのみやつこ
建造	けんぞう
構造	こうぞう
酒造	しゅぞう
醸造	じょうぞう
新造	しんぞう
人造	じんぞう
製造	せいぞう
石造	せきぞう
創造	そうぞう
鋳造	ちゅうぞう
捏造	ねつぞう
変造	へんぞう
密造	みつぞう
木造	もくぞう
模造	もぞう
乱造	らんぞう
若造	わかぞう

勇進	43
勇む	いさむ
勇往	ゆうおう
勇敢	ゆうかん
勇気	ゆうき
勇士	ゆうし
勇姿	ゆうし
勇者	ゆうしゃ
勇将	ゆうしょう
勇壮	ゆうそう
勇退	ゆうたい
勇断	ゆうだん
勇武	ゆうぶ
勇名	ゆうめい
勇猛	ゆうもう
勇躍	ゆうやく
栄進	えいしん
改進	かいしん
寄進	きしん
急進	きゅうしん
後進	こうしん
昂進	こうしん
行進	こうしん
昇進	しょうしん
精進	しょうじん
新進	しんしん
推進	すいしん
西進	せいしん
先進	せんしん
前進	ぜんしん
漸進	ぜんしん
増進	ぞうしん
促進	そくしん
注進	ちゅうしん
調進	ちょうしん
直進	ちょくしん
東進	とうしん
突進	とっしん
驀進	ばくしん
邁進	まいしん
猛進	もうしん
盲進	もうしん
躍進	やくしん
累進	るいしん

勇進	43
勇む	いさむ
勇往	ゆうおう
勇敢	ゆうかん
勇気	ゆうき
勇士	ゆうし
勇姿	ゆうし
勇者	ゆうしゃ
勇将	ゆうしょう
勇壮	ゆうそう
勇退	ゆうたい
勇断	ゆうだん
勇武	ゆうぶ
勇名	ゆうめい
勇猛	ゆうもう
勇躍	ゆうやく
栄進	えいしん
改進	かいしん
寄進	きしん
急進	きゅうしん
後進	こうしん
昂進	こうしん
行進	こうしん
昇進	しょうしん
精進	しょうじん
新進	しんしん
推進	すいしん
西進	せいしん
先進	せんしん
前進	ぜんしん
漸進	ぜんしん
増進	ぞうしん
促進	そくしん
注進	ちゅうしん
調進	ちょうしん
直進	ちょくしん
東進	とうしん
突進	とっしん
驀進	ばくしん
邁進	まいしん
猛進	もうしん
盲進	もうしん
躍進	やくしん
累進	るいしん

勇馬	41
勇む	いさむ
勇往	ゆうおう
勇敢	ゆうかん
勇気	ゆうき
勇士	ゆうし
勇姿	ゆうし
勇者	ゆうしゃ
勇将	ゆうしょう
勇壮	ゆうそう
勇退	ゆうたい
勇断	ゆうだん
勇武	ゆうぶ
勇名	ゆうめい
勇猛	ゆうもう
勇躍	ゆうやく
愛馬	あいば
騎馬	きば
牛馬	ぎゅうば
曲馬	きょくば
軍馬	ぐんば
競馬	けいば
下馬	げば
車馬	しゃば
出馬	しゅつば
駿馬	しゅんば
駿馬	しゅんめ
乗馬	じょうば
人馬	じんば
駄馬	だうま
竹馬	たけうま
種馬	たねうま
駄馬	だば
竹馬	ちくば
発馬	はつば
早馬	はやうま
兵馬	へいば
奔馬	ほんば
名馬	めいば
木馬	もくば
落馬	らくば
老馬	ろうば

又紀	10
官紀	かんき
記紀	きき
軍紀	ぐんき
皇紀	こうき
綱紀	こうき
書紀	しょき
世紀	せいき
西紀	せいき
風紀	ふうき
芳紀	ほうき

友一	20
友愛	ゆうあい
友誼	ゆうぎ
友軍	ゆうぐん
友好	ゆうこう
友情	ゆうじょう
友人	ゆうじん
友禅	ゆうぜん
友邦	ゆうほう
帰一	きいつ
均一	きんいつ
合一	ごういつ
純一	じゅんいつ
随一	ずいいち
専一	せんいつ
第一	だいいち
単一	たんいつ
逐一	ちくいち
統一	とういつ
同一	どういつ
唯一	ゆいいつ

友三	10
友愛	ゆうあい
友誼	ゆうぎ
友軍	ゆうぐん
友好	ゆうこう
友情	ゆうじょう
友人	ゆうじん
友禅	ゆうぜん
友邦	ゆうほう
再三	さいさん
二三	にさん

友二	10
友愛	ゆうあい
友誼	ゆうぎ
友軍	ゆうぐん
友好	ゆうこう
友情	ゆうじょう
友人	ゆうじん
友禅	ゆうぜん
友邦	ゆうほう
一二	いちに
無二	むに

友交	19
友愛	ゆうあい
友誼	ゆうぎ
友軍	ゆうぐん
友好	ゆうこう
友情	ゆうじょう
友人	ゆうじん
友禅	ゆうぜん
友邦	ゆうほう
外交	がいこう
旧交	きゅうこう
国交	こっこう
社交	しゃこう
手交	しゅこう
情交	じょうこう
親交	しんこう
性交	せいこう
絶交	ぜっこう
団交	だんこう
断交	だんこう

友人	136
友愛	ゆうあい
友誼	ゆうぎ
友軍	ゆうぐん
友好	ゆうこう
友情	ゆうじょう
友禅	ゆうぜん
友邦	ゆうほう
愛人	あいじん
商人	あきんど
悪人	あくにん
海人	あま
偉人	いじん
異人	いじん
歌人	うたびと
英人	えいじん
落人	おちうど
落人	おちゅうど
恩人	おんじん
外人	がいじん
各人	かくじん
佳人	かじん
家人	かじん
歌人	かじん
狩人	かりうど
閑人	かんじん
奇人	きじん
貴人	きじん
求人	きゅうじん
狂人	きょうじん
巨人	きょじん
愚人	ぐじん
玄人	くろうと
軍人	ぐんじん
芸人	げいにん
賢人	けんじん
原人	げんじん
恋人	こいびと
公人	こうじん
黒人	こくじん
個人	こじん
古人	こじん
故人	こじん
吾人	ごじん
小人	こびと
才人	さいじん
罪人	ざいにん
殺人	さつじん
私人	しじん
詩人	しじん
死人	しにん
死人	しびと
囚人	しゅうじん
住人	じゅうにん
主人	しゅじん
小人	しょうじん
常人	じょうじん
情人	じょうじん
商人	しょうにん
小人	しょうにん
証人	しょうにん
上人	しょうにん
情人	じょうにん
職人	しょくにん
知人	しりびと
知人	しりゅうど
素人	しろうと
新人	しんじん
粋人	すいじん
成人	せいじん
聖人	せいじん
世人	せじん
先人	せんじん
鮮人	せんじん
仙人	せんにん
善人	ぜんにん
俗人	ぞくじん
代人	だいにん
達人	たつじん
他人	たにん
旅人	たびびと
知人	ちじん
痴人	ちじん
仲人	ちゅうにん
超人	ちょうじん
町人	ちょうにん
通人	つうじん
罪人	つみびと
哲人	てつじん
天人	てんにん
同人	どうじん
当人	とうにん
同人	どうにん
土人	どじん
仲人	なこうど
女人	にょにん
盗人	ぬすっと
盗人	ぬすびと
俳人	はいじん
廃人	はいじん
白人	はくじん
蛮人	ばんじん
犯人	はんにん
番人	ばんにん
万人	ばんにん
美人	びじん
非人	ひにん
病人	びょうにん
夫人	ふじん
婦人	ふじん
文人	ぶんじん
米人	べいじん
別人	べつじん
変人	へんじん
法人	ほうじん
邦人	ほうじん
凡人	ぼんじん
本人	ほんにん
村人	むらびと
名人	めいじん
囚人	めしゅうど
盲人	もうじん
門人	もんじん
役人	やくにん
野人	やじん
要人	ようじん
傭人	ようにん
用人	ようにん
余人	よじん
両人	りょうにん
旅人	りょじん
隣人	りんじん
麗人	れいじん
老人	ろうじん
浪人	ろうにん
若人	わかうど
若人	わこうど

友信	32
友愛	ゆうあい
友誼	ゆうぎ
友軍	ゆうぐん
友好	ゆうこう
友情	ゆうじょう
友人	ゆうじん
友禅	ゆうぜん
友邦	ゆうほう
威信	いしん
音信	いんしん
音信	おんしん
確信	かくしん
過信	かしん
軽信	けいしん
誤信	ごしん
混信	こんしん
私信	ししん
自信	じしん
受信	じゅしん
所信	しょしん
送信	そうしん
着信	ちゃくしん
通信	つうしん
逓信	ていしん
電信	でんしん
背信	はいしん
発信	はっしん
不信	ふしん
返信	へんしん
迷信	めいしん
妄信	もうしん
来信	らいしん

友党	19
友愛	ゆうあい
友誼	ゆうぎ
友軍	ゆうぐん
友好	ゆうこう
友情	ゆうじょう
友人	ゆうじん
友禅	ゆうぜん
友邦	ゆうほう
悪党	あくとう
甘党	あまとう
辛党	からとう
郷党	きょうとう
政党	せいとう
脱党	だっとう
徒党	ととう
入党	にゅうとう
野党	やとう
与党	よとう
両党	りょうとう

友吉	9
友愛	ゆうあい
友誼	ゆうぎ
友軍	ゆうぐん
友好	ゆうこう
友情	ゆうじょう
友人	ゆうじん
友禅	ゆうぜん
友邦	ゆうほう
不吉	ふきつ

友和	29
友愛	ゆうあい
友誼	ゆうぎ
友軍	ゆうぐん
友好	ゆうこう
友情	ゆうじょう
友人	ゆうじん
友禅	ゆうぜん
友邦	ゆうほう
英和	えいわ
温和	おんわ
漢和	かんわ
緩和	かんわ
共和	きょうわ
協和	きょうわ
媾和	こうわ
唱和	しょうわ
昭和	しょうわ
親和	しんわ
総和	そうわ
中和	ちゅうわ
調和	ちょうわ
柔和	にゅうわ
日和	ひより
不和	ふわ
平和	へいわ
飽和	ほうわ
大和	やまと
宥和	ゆうわ
融和	ゆうわ

友好	15
友愛	ゆうあい
友誼	ゆうぎ
友軍	ゆうぐん
友情	ゆうじょう
友人	ゆうじん
友禅	ゆうぜん
友邦	ゆうほう
愛好	あいこう
嗜好	しこう
時好	じこう
修好	しゅうこう
絶好	ぜっこう
相好	そうごう
同好	どうこう
良好	りょうこう

友希	8
友愛	ゆうあい
友誼	ゆうぎ
友軍	ゆうぐん
友好	ゆうこう
友情	ゆうじょう
友人	ゆうじん
友禅	ゆうぜん
友邦	ゆうほう

友情	49
友愛	ゆうあい
友誼	ゆうぎ
友軍	ゆうぐん
友好	ゆうこう
友人	ゆうじん
友禅	ゆうぜん
友邦	ゆうほう
愛情	あいじょう
恩情	おんじょう
感情	かんじょう
近情	きんじょう
苦情	くじょう
激情	げきじょう
交情	こうじょう
厚情	こうじょう
強情	ごうじょう
国情	こくじょう
色情	しきじょう
私情	しじょう
至情	しじょう
詩情	しじょう
事情	じじょう
実情	じつじょう
純情	じゅんじょう
叙情	じょじょう
抒情	じょじょう
心情	しんじょう
真情	しんじょう
性情	せいじょう
政情	せいじょう
世情	せじょう
痴情	ちじょう
衷情	ちゅうじょう
陳情	ちんじょう
同情	どうじょう
内情	ないじょう
人情	にんじょう
熱情	ねつじょう
薄情	はくじょう
発情	はつじょう
非情	ひじょう
表情	ひょうじょう
風情	ふぜい
慕情	ぼじょう
民情	みんじょう
無情	むじょう
欲情	よくじょう
余情	よじょう
旅情	りょじょう

友情	49
友愛	ゆうあい
友誼	ゆうぎ
友軍	ゆうぐん
友好	ゆうこう
友人	ゆうじん
友禅	ゆうぜん
友邦	ゆうほう
愛情	あいじょう
恩情	おんじょう
感情	かんじょう
近情	きんじょう
苦情	くじょう
激情	げきじょう
交情	こうじょう
厚情	こうじょう
強情	ごうじょう
国情	こくじょう
色情	しきじょう
私情	しじょう
至情	しじょう
詩情	しじょう
事情	じじょう
実情	じつじょう
純情	じゅんじょう
叙情	じょじょう
抒情	じょじょう
心情	しんじょう
真情	しんじょう
性情	せいじょう
政情	せいじょう
世情	せじょう
痴情	ちじょう
衷情	ちゅうじょう
陳情	ちんじょう
同情	どうじょう
内情	ないじょう
人情	にんじょう
熱情	ねつじょう
薄情	はくじょう
発情	はつじょう
非情	ひじょう
表情	ひょうじょう
風情	ふぜい
慕情	ぼじょう
民情	みんじょう
無情	むじょう
欲情	よくじょう
余情	よじょう
旅情	りょじょう

友愛	24
友誼	ゆうぎ
友軍	ゆうぐん
友好	ゆうこう
友情	ゆうじょう
友人	ゆうじん
友禅	ゆうぜん
友邦	ゆうほう
恩愛	おんあい
割愛	かつあい
敬愛	けいあい
最愛	さいあい
慈愛	じあい
自愛	じあい
情愛	じょうあい
親愛	しんあい
仁愛	じんあい
相愛	そうあい
寵愛	ちょうあい
溺愛	できあい
熱愛	ねつあい
博愛	はくあい
偏愛	へんあい
盲愛	もうあい
恋愛	れんあい

友愛	24
友誼	ゆうぎ
友軍	ゆうぐん
友好	ゆうこう
友情	ゆうじょう
友人	ゆうじん
友禅	ゆうぜん
友邦	ゆうほう
恩愛	おんあい
割愛	かつあい
敬愛	けいあい
最愛	さいあい
慈愛	じあい
自愛	じあい
情愛	じょうあい
親愛	しんあい
仁愛	じんあい
相愛	そうあい
寵愛	ちょうあい
溺愛	できあい
熱愛	ねつあい
博愛	はくあい
偏愛	へんあい
盲愛	もうあい
恋愛	れんあい

友次	19
友愛	ゆうあい
友誼	ゆうぎ
友軍	ゆうぐん
友好	ゆうこう
友情	ゆうじょう
友人	ゆうじん
友禅	ゆうぜん
友邦	ゆうほう
一次	いちじ
今次	こんじ
順次	じゅんじ
席次	せきじ
漸次	ぜんじ
逐次	ちくじ
途次	とじ
年次	ねんじ
目次	もくじ
累次	るいじ
路次	ろじ

友治	21
友愛	ゆうあい
友誼	ゆうぎ
友軍	ゆうぐん
友好	ゆうこう
友情	ゆうじょう
友人	ゆうじん
友禅	ゆうぜん
友邦	ゆうほう
根治	こんじ
根治	こんち
自治	じち
主治	しゅじ
政治	せいじ
全治	ぜんじ
全治	ぜんち
退治	たいじ
湯治	とうじ
統治	とうち
法治	ほうち
明治	めいじ
療治	りょうじ

友禅	8
友愛	ゆうあい
友誼	ゆうぎ
友軍	ゆうぐん
友好	ゆうこう
友情	ゆうじょう
友人	ゆうじん
友邦	ゆうほう
座禅	ざぜん

友紀	18
友愛	ゆうあい
友誼	ゆうぎ
友軍	ゆうぐん
友好	ゆうこう
友情	ゆうじょう
友人	ゆうじん
友禅	ゆうぜん
友邦	ゆうほう
官紀	かんき
記紀	きき
軍紀	ぐんき
皇紀	こうき
綱紀	こうき
書紀	しょき
世紀	せいき
西紀	せいき
風紀	ふうき
芳紀	ほうき

友華	15
友愛	ゆうあい
友誼	ゆうぎ
友軍	ゆうぐん
友好	ゆうこう
友情	ゆうじょう
友人	ゆうじん
友禅	ゆうぜん
友邦	ゆうほう
栄華	えいが
豪華	ごうか
香華	こうげ
昇華	しょうか
精華	せいか
中華	ちゅうか
繁華	はんか

友誼	8
友愛	ゆうあい
友軍	ゆうぐん
友好	ゆうこう
友情	ゆうじょう
友人	ゆうじん
友禅	ゆうぜん
友邦	ゆうほう
好誼	こうぎ

友貴	13
友愛	ゆうあい
友誼	ゆうぎ
友軍	ゆうぐん
友好	ゆうこう
